"","Date","Div","Res","Odds","OddsDraw","OddsOpp","Country","YearWeek","Season","Team","Res_1_0","Odds_Intervall"
"25504",2017-08-19,"E0","Win",1.73,3.74,4.96,"EN",201733,"2017","Southampton",1,"(1.5,2]"
"25505",2017-08-26,"E0","Draw",2.09,3.32,3.8,"EN",201734,"2017","Southampton",0,"(2,2.5]"
"25506",2017-09-09,"E0","Lost",1.66,3.86,5.56,"EN",201736,"2017","Southampton",0,"(1.5,2]"
"25507",2017-09-16,"E0","Win",2.54,3.21,2.95,"EN",201737,"2017","Southampton",1,"(2.5,3]"
"25508",2017-09-23,"E0","Lost",5.08,3.69,1.73,"EN",201738,"2017","Southampton",0,"(5,10]"
"25509",2017-09-30,"E0","Lost",2.51,3.22,2.9,"EN",201739,"2017","Southampton",0,"(2.5,3]"
"25510",2017-10-15,"E0","Draw",1.85,3.49,4.5,"EN",201742,"2017","Southampton",0,"(1.5,2]"
"25511",2017-10-21,"E0","Win",1.81,3.37,5.04,"EN",201742,"2017","Southampton",1,"(1.5,2]"
"25512",2017-10-29,"E0","Draw",2.4,3.13,3.21,"EN",201744,"2017","Southampton",0,"(2,2.5]"
"25513",2017-11-04,"E0","Lost",1.64,3.64,6.2,"EN",201744,"2017","Southampton",0,"(1.5,2]"
"25514",2017-11-18,"E0","Lost",8.29,4.87,1.39,"EN",201746,"2017","Southampton",0,"(5,10]"
"25515",2017-11-26,"E0","Win",1.87,3.39,4.64,"EN",201748,"2017","Southampton",1,"(1.5,2]"
"25516",2017-11-29,"E0","Lost",14.99,7.39,1.19,"EN",201748,"2017","Southampton",0,"(10,100]"
"25517",2017-12-03,"E0","Draw",2.51,3.17,2.98,"EN",201749,"2017","Southampton",0,"(2.5,3]"
"25518",2017-12-10,"E0","Draw",3.85,3.6,1.95,"EN",201750,"2017","Southampton",0,"(3.5,4]"
"25519",2017-12-13,"E0","Lost",2.06,3.39,3.78,"EN",201750,"2017","Southampton",0,"(2,2.5]"
"25520",2017-12-16,"E0","Lost",8.55,4.86,1.38,"EN",201750,"2017","Southampton",0,"(5,10]"
"25521",2017-12-23,"E0","Draw",1.6,3.88,6.26,"EN",201751,"2017","Southampton",0,"(1.5,2]"
"25522",2017-12-26,"E0","Lost",9.24,5.07,1.36,"EN",201752,"2017","Southampton",0,"(5,10]"
"25523",2017-12-30,"E0","Draw",9.21,5.01,1.36,"EN",201752,"2017","Southampton",0,"(5,10]"
"25524",2018-01-02,"E0","Lost",1.98,3.42,3.99,"EN",20181,"2017","Southampton",0,"(1.5,2]"
"25525",2018-01-13,"E0","Draw",2.94,3.33,2.46,"EN",20182,"2017","Southampton",0,"(2.5,3]"
"25526",2018-01-21,"E0","Draw",5.37,3.94,1.65,"EN",20183,"2017","Southampton",0,"(5,10]"
"25527",2018-01-31,"E0","Draw",1.75,3.43,5.49,"EN",20185,"2017","Southampton",0,"(1.5,2]"
"25528",2018-02-03,"E0","Win",3,3.13,2.54,"EN",20185,"2017","Southampton",1,"(2.5,3]"
"25529",2018-02-11,"E0","Lost",4.42,3.8,1.8,"EN",20186,"2017","Southampton",0,"(4,5]"
"25530",2018-02-24,"E0","Draw",2.74,3.03,2.86,"EN",20188,"2017","Southampton",0,"(2.5,3]"
"25531",2018-03-03,"E0","Draw",1.74,3.67,5.16,"EN",20189,"2017","Southampton",0,"(1.5,2]"
"25532",2018-03-10,"E0","Lost",2.79,3.12,2.74,"EN",201810,"2017","Southampton",0,"(2.5,3]"
"25533",2018-03-31,"E0","Lost",2.62,3.19,2.85,"EN",201813,"2017","Southampton",0,"(2.5,3]"
"25534",2018-04-08,"E0","Lost",5.86,4.32,1.56,"EN",201814,"2017","Southampton",0,"(5,10]"
"25535",2018-04-14,"E0","Lost",4.37,3.61,1.86,"EN",201815,"2017","Southampton",0,"(4,5]"
"25536",2018-04-19,"E0","Draw",3.08,3.4,2.35,"EN",201816,"2017","Southampton",0,"(3,3.5]"
"25537",2018-04-28,"E0","Win",1.71,3.9,4.88,"EN",201817,"2017","Southampton",1,"(1.5,2]"
"25538",2018-05-05,"E0","Draw",2.58,3.24,2.88,"EN",201818,"2017","Southampton",0,"(2.5,3]"
"25539",2018-05-08,"E0","Win",2.5,3.2,3.04,"EN",201819,"2017","Southampton",1,"(2,2.5]"
"25540",2018-05-13,"E0","Lost",7.39,4.82,1.42,"EN",201819,"2017","Southampton",0,"(5,10]"
"25541",2008-08-15,"D2","Draw",1.78,3.38,4.15,"DE",200833,"2008","St Pauli",0,"(1.5,2]"
"25542",2008-08-22,"D2","Lost",4.34,3.4,1.76,"DE",200834,"2008","St Pauli",0,"(4,5]"
"25543",2008-08-31,"D2","Win",1.87,3.29,3.82,"DE",200835,"2008","St Pauli",1,"(1.5,2]"
"25544",2008-09-12,"D2","Lost",5.5,3.63,1.57,"DE",200837,"2008","St Pauli",0,"(5,10]"
"25545",2008-09-19,"D2","Win",2.18,3.26,3.04,"DE",200838,"2008","St Pauli",1,"(2,2.5]"
"25546",2008-09-26,"D2","Lost",4.91,3.56,1.64,"DE",200839,"2008","St Pauli",0,"(4,5]"
"25547",2008-10-05,"D2","Win",2.3,3.21,2.82,"DE",200840,"2008","St Pauli",1,"(2,2.5]"
"25548",2008-10-19,"D2","Lost",3.36,3.27,2.02,"DE",200842,"2008","St Pauli",0,"(3,3.5]"
"25549",2008-10-24,"D2","Win",1.56,3.71,5.5,"DE",200843,"2008","St Pauli",1,"(1.5,2]"
"25550",2008-10-29,"D2","Win",5.84,3.65,1.53,"DE",200844,"2008","St Pauli",1,"(5,10]"
"25551",2008-11-02,"D2","Win",2.56,3.21,2.55,"DE",200844,"2008","St Pauli",1,"(2.5,3]"
"25552",2008-11-10,"D2","Lost",4.95,3.49,1.65,"DE",200845,"2008","St Pauli",0,"(4,5]"
"25553",2008-11-14,"D2","Draw",1.83,3.37,3.99,"DE",200846,"2008","St Pauli",0,"(1.5,2]"
"25554",2008-11-23,"D2","Draw",6.11,3.78,1.49,"DE",200847,"2008","St Pauli",0,"(5,10]"
"25555",2008-11-30,"D2","Win",1.71,3.42,4.54,"DE",200848,"2008","St Pauli",1,"(1.5,2]"
"25556",2008-12-07,"D2","Win",1.67,3.46,4.8,"DE",200849,"2008","St Pauli",1,"(1.5,2]"
"25557",2008-12-12,"D2","Lost",2.38,3.28,2.72,"DE",200850,"2008","St Pauli",0,"(2,2.5]"
"25558",2009-01-30,"D2","Draw",2.83,3.25,2.31,"DE",20095,"2008","St Pauli",0,"(2.5,3]"
"25559",2009-02-08,"D2","Lost",2.38,3.23,2.72,"DE",20096,"2008","St Pauli",0,"(2,2.5]"
"25560",2009-02-13,"D2","Lost",2.76,3.25,2.38,"DE",20097,"2008","St Pauli",0,"(2.5,3]"
"25561",2009-02-23,"D2","Win",2.59,3.23,2.53,"DE",20098,"2008","St Pauli",1,"(2.5,3]"
"25562",2009-03-01,"D2","Lost",3.93,3.31,1.88,"DE",20099,"2008","St Pauli",0,"(3.5,4]"
"25563",2009-03-06,"D2","Win",2.15,3.24,3.21,"DE",200910,"2008","St Pauli",1,"(2,2.5]"
"25564",2009-03-15,"D2","Win",4.66,3.46,1.7,"DE",200911,"2008","St Pauli",1,"(4,5]"
"25565",2009-03-22,"D2","Draw",1.96,3.3,3.65,"DE",200912,"2008","St Pauli",0,"(1.5,2]"
"25566",2009-04-05,"D2","Lost",2.61,3.23,2.52,"DE",200914,"2008","St Pauli",0,"(2.5,3]"
"25567",2009-04-12,"D2","Draw",2.72,3.23,2.43,"DE",200915,"2008","St Pauli",0,"(2.5,3]"
"25568",2009-04-19,"D2","Lost",8.07,4.23,1.37,"DE",200916,"2008","St Pauli",0,"(5,10]"
"25569",2009-04-24,"D2","Lost",3.26,3.26,2.11,"DE",200917,"2008","St Pauli",0,"(3,3.5]"
"25570",2009-05-03,"D2","Lost",3.13,3.27,2.14,"DE",200918,"2008","St Pauli",0,"(3,3.5]"
"25571",2009-05-10,"D2","Win",3.52,3.31,1.98,"DE",200919,"2008","St Pauli",1,"(3.5,4]"
"25572",2009-05-17,"D2","Lost",6.24,4.01,1.46,"DE",200920,"2008","St Pauli",0,"(5,10]"
"25573",2009-05-24,"D2","Win",2.63,3.07,2.6,"DE",200921,"2008","St Pauli",1,"(2.5,3]"
"25574",2009-08-07,"D2","Win",1.6,3.6,5.32,"DE",200932,"2009","St Pauli",1,"(1.5,2]"
"25575",2009-08-17,"D2","Win",4.31,3.42,1.76,"DE",200933,"2009","St Pauli",1,"(4,5]"
"25576",2009-08-22,"D2","Draw",2.27,3.24,2.95,"DE",200934,"2009","St Pauli",0,"(2,2.5]"
"25577",2009-08-28,"D2","Win",3.98,3.37,1.86,"DE",200935,"2009","St Pauli",1,"(3.5,4]"
"25578",2009-09-13,"D2","Win",2.14,3.29,3.19,"DE",200937,"2009","St Pauli",1,"(2,2.5]"
"25579",2009-09-20,"D2","Lost",2.08,3.27,3.3,"DE",200938,"2009","St Pauli",0,"(2,2.5]"
"25580",2009-09-26,"D2","Lost",3.74,3.36,1.9,"DE",200939,"2009","St Pauli",0,"(3.5,4]"
"25581",2009-10-04,"D2","Win",1.77,3.4,4.39,"DE",200940,"2009","St Pauli",1,"(1.5,2]"
"25582",2009-10-16,"D2","Win",2.35,3.28,2.82,"DE",200942,"2009","St Pauli",1,"(2,2.5]"
"25583",2009-10-25,"D2","Draw",1.69,3.51,4.67,"DE",200943,"2009","St Pauli",0,"(1.5,2]"
"25584",2009-11-02,"D2","Win",2.81,3.23,2.35,"DE",200944,"2009","St Pauli",1,"(2.5,3]"
"25585",2009-11-06,"D2","Win",1.89,3.34,3.87,"DE",200945,"2009","St Pauli",1,"(1.5,2]"
"25586",2009-11-22,"D2","Lost",3.02,3.26,2.22,"DE",200947,"2009","St Pauli",0,"(3,3.5]"
"25587",2009-11-29,"D2","Win",1.86,3.35,3.89,"DE",200948,"2009","St Pauli",1,"(1.5,2]"
"25588",2009-12-05,"D2","Win",2.08,3.28,3.31,"DE",200949,"2009","St Pauli",1,"(2,2.5]"
"25589",2009-12-13,"D2","Draw",1.6,3.63,5.3,"DE",200950,"2009","St Pauli",0,"(1.5,2]"
"25590",2009-12-20,"D2","Lost",2.24,3.22,3,"DE",200951,"2009","St Pauli",0,"(2,2.5]"
"25591",2010-01-16,"D2","Win",1.67,3.52,4.88,"DE",20103,"2009","St Pauli",1,"(1.5,2]"
"25592",2010-01-23,"D2","Win",1.79,3.42,4.19,"DE",20104,"2009","St Pauli",1,"(1.5,2]"
"25593",2010-01-29,"D2","Win",2.83,3.22,2.37,"DE",20105,"2009","St Pauli",1,"(2.5,3]"
"25594",2010-02-05,"D2","Win",1.62,3.62,5.25,"DE",20106,"2009","St Pauli",1,"(1.5,2]"
"25595",2010-02-12,"D2","Draw",1.31,4.66,9.45,"DE",20107,"2009","St Pauli",0,"(1,1.5]"
"25596",2010-02-22,"D2","Lost",3.15,3.23,2.16,"DE",20108,"2009","St Pauli",0,"(3,3.5]"
"25597",2010-02-28,"D2","Lost",2.02,3.27,3.44,"DE",20109,"2009","St Pauli",0,"(2,2.5]"
"25598",2010-03-07,"D2","Lost",2.44,3.19,2.72,"DE",201010,"2009","St Pauli",0,"(2,2.5]"
"25599",2010-03-14,"D2","Win",1.44,4,6.94,"DE",201011,"2009","St Pauli",1,"(1,1.5]"
"25600",2010-03-19,"D2","Win",2.44,3.22,2.73,"DE",201012,"2009","St Pauli",1,"(2,2.5]"
"25601",2010-03-28,"D2","Win",1.61,3.6,5.24,"DE",201013,"2009","St Pauli",1,"(1.5,2]"
"25602",2010-04-05,"D2","Lost",2.81,3.21,2.37,"DE",201014,"2009","St Pauli",0,"(2.5,3]"
"25603",2010-04-12,"D2","Win",2.19,3.21,3.12,"DE",201015,"2009","St Pauli",1,"(2,2.5]"
"25604",2010-04-17,"D2","Lost",2.16,3.24,3.14,"DE",201016,"2009","St Pauli",0,"(2,2.5]"
"25605",2010-04-23,"D2","Win",1.37,4.48,7.78,"DE",201017,"2009","St Pauli",1,"(1,1.5]"
"25606",2010-05-02,"D2","Win",2.15,3.24,3.14,"DE",201018,"2009","St Pauli",1,"(2,2.5]"
"25607",2010-05-09,"D2","Lost",1.55,3.85,5.36,"DE",201019,"2009","St Pauli",0,"(1.5,2]"
"25608",2010-08-21,"D1","Win",3.17,3.29,2.21,"DE",201034,"2010","St Pauli",1,"(3,3.5]"
"25609",2010-08-28,"D1","Lost",3.19,3.34,2.18,"DE",201035,"2010","St Pauli",0,"(3,3.5]"
"25610",2010-09-12,"D1","Lost",3.39,3.3,2.13,"DE",201037,"2010","St Pauli",0,"(3,3.5]"
"25611",2010-09-19,"D1","Draw",3.5,3.39,2.04,"DE",201038,"2010","St Pauli",0,"(3,3.5]"
"25612",2010-09-22,"D1","Win",3.54,3.41,2.02,"DE",201038,"2010","St Pauli",1,"(3.5,4]"
"25613",2010-09-25,"D1","Lost",3.67,3.39,2,"DE",201039,"2010","St Pauli",0,"(3.5,4]"
"25614",2010-10-01,"D1","Win",3.56,3.42,2.04,"DE",201040,"2010","St Pauli",1,"(3.5,4]"
"25615",2010-10-16,"D1","Win",2.23,3.27,3.19,"DE",201042,"2010","St Pauli",1,"(2,2.5]"
"25616",2010-10-24,"D1","Lost",4.98,3.72,1.67,"DE",201043,"2010","St Pauli",0,"(4,5]"
"25617",2010-10-30,"D1","Lost",2.5,3.31,2.73,"DE",201044,"2010","St Pauli",0,"(2,2.5]"
"25618",2010-11-05,"D1","Lost",5.3,3.71,1.65,"DE",201045,"2010","St Pauli",0,"(5,10]"
"25619",2010-11-13,"D1","Lost",3.47,3.42,2.05,"DE",201046,"2010","St Pauli",0,"(3,3.5]"
"25620",2010-11-21,"D1","Draw",2.99,3.39,2.28,"DE",201047,"2010","St Pauli",0,"(2.5,3]"
"25621",2010-11-28,"D1","Lost",4.44,3.62,1.77,"DE",201048,"2010","St Pauli",0,"(4,5]"
"25622",2010-12-03,"D1","Win",2.4,3.3,2.89,"DE",201049,"2010","St Pauli",1,"(2,2.5]"
"25623",2010-12-11,"D1","Lost",14.13,6.35,1.19,"DE",201050,"2010","St Pauli",0,"(10,100]"
"25624",2010-12-18,"D1","Lost",2.51,3.25,2.78,"DE",201051,"2010","St Pauli",0,"(2.5,3]"
"25625",2011-01-15,"D1","Draw",2.31,3.32,3.03,"DE",20113,"2010","St Pauli",0,"(2,2.5]"
"25626",2011-01-23,"D1","Draw",5.55,3.75,1.61,"DE",20114,"2010","St Pauli",0,"(5,10]"
"25627",2011-01-29,"D1","Win",2.27,3.3,3.08,"DE",20115,"2010","St Pauli",1,"(2,2.5]"
"25628",2011-02-12,"D1","Win",2.02,3.39,3.57,"DE",20117,"2010","St Pauli",1,"(2,2.5]"
"25629",2011-02-16,"D1","Win",5.52,3.87,1.6,"DE",20117,"2010","St Pauli",1,"(5,10]"
"25630",2011-02-19,"D1","Lost",9.7,5.12,1.3,"DE",20118,"2010","St Pauli",0,"(5,10]"
"25631",2011-02-26,"D1","Lost",2.31,3.37,2.98,"DE",20119,"2010","St Pauli",0,"(2,2.5]"
"25632",2011-03-05,"D1","Lost",4.3,3.48,1.83,"DE",201110,"2010","St Pauli",0,"(4,5]"
"25633",2011-03-13,"D1","Lost",3.13,3.39,2.2,"DE",201111,"2010","St Pauli",0,"(3,3.5]"
"25634",2011-03-19,"D1","Lost",3.7,3.4,2,"DE",201112,"2010","St Pauli",0,"(3.5,4]"
"25635",2011-04-01,"D1","Lost",3.31,3.36,2.19,"DE",201113,"2010","St Pauli",0,"(3,3.5]"
"25636",2011-04-10,"D1","Lost",12.54,6.24,1.22,"DE",201115,"2010","St Pauli",0,"(10,100]"
"25637",2011-04-16,"D1","Draw",6.58,4.1,1.5,"DE",201116,"2010","St Pauli",0,"(5,10]"
"25638",2011-04-23,"D1","Lost",3.22,3.41,2.17,"DE",201117,"2010","St Pauli",0,"(3,3.5]"
"25639",2011-04-29,"D1","Lost",4.79,3.83,1.7,"DE",201117,"2010","St Pauli",0,"(4,5]"
"25640",2011-05-07,"D1","Lost",11.84,6.34,1.22,"DE",201119,"2010","St Pauli",0,"(10,100]"
"25641",2011-05-14,"D1","Lost",7.97,4.93,1.36,"DE",201120,"2010","St Pauli",0,"(5,10]"
"25642",2011-07-16,"D2","Win",1.83,3.46,4.04,"DE",201129,"2010","St Pauli",1,"(1.5,2]"
"25643",2011-07-25,"D2","Draw",4.45,3.52,1.73,"DE",201130,"2010","St Pauli",0,"(4,5]"
"25644",2011-08-05,"D2","Win",1.61,3.81,5.23,"DE",201131,"2011","St Pauli",1,"(1.5,2]"
"25645",2011-08-12,"D2","Win",2.92,3.27,2.32,"DE",201132,"2011","St Pauli",1,"(2.5,3]"
"25646",2011-08-22,"D2","Win",1.85,3.42,4.01,"DE",201134,"2011","St Pauli",1,"(1.5,2]"
"25647",2011-08-28,"D2","Lost",2.8,3.29,2.37,"DE",201135,"2011","St Pauli",0,"(2.5,3]"
"25648",2011-09-11,"D2","Win",1.88,3.45,3.79,"DE",201137,"2011","St Pauli",1,"(1.5,2]"
"25649",2011-09-19,"D2","Win",2.07,3.37,3.25,"DE",201138,"2011","St Pauli",1,"(2,2.5]"
"25650",2011-09-23,"D2","Lost",1.37,4.55,7.79,"DE",201138,"2011","St Pauli",0,"(1,1.5]"
"25651",2011-10-01,"D2","Win",2.52,3.29,2.6,"DE",201140,"2011","St Pauli",1,"(2.5,3]"
"25652",2011-10-17,"D2","Lost",2.02,3.32,3.43,"DE",201142,"2011","St Pauli",0,"(2,2.5]"
"25653",2011-10-23,"D2","Win",1.36,4.48,7.92,"DE",201143,"2011","St Pauli",1,"(1,1.5]"
"25654",2011-10-28,"D2","Win",2.52,3.31,2.63,"DE",201143,"2011","St Pauli",1,"(2.5,3]"
"25655",2011-11-05,"D2","Draw",2.31,3.3,2.86,"DE",201145,"2011","St Pauli",0,"(2,2.5]"
"25656",2011-11-19,"D2","Win",2.28,3.23,2.96,"DE",201147,"2011","St Pauli",1,"(2,2.5]"
"25657",2011-11-27,"D2","Win",1.47,4.07,6.24,"DE",201148,"2011","St Pauli",1,"(1,1.5]"
"25658",2011-12-02,"D2","Draw",2.56,3.27,2.62,"DE",201148,"2011","St Pauli",0,"(2.5,3]"
"25659",2011-12-11,"D2","Lost",1.92,3.41,3.7,"DE",201150,"2011","St Pauli",0,"(1.5,2]"
"25660",2011-12-19,"D2","Win",2.59,3.22,2.58,"DE",201151,"2011","St Pauli",1,"(2.5,3]"
"25661",2012-02-04,"D2","Lost",2.34,3.25,2.85,"DE",20125,"2011","St Pauli",0,"(2,2.5]"
"25662",2012-02-12,"D2","Win",1.72,3.57,4.44,"DE",20127,"2011","St Pauli",1,"(1.5,2]"
"25663",2012-02-17,"D2","Win",2.33,3.28,2.85,"DE",20127,"2011","St Pauli",1,"(2,2.5]"
"25664",2012-02-26,"D2","Draw",1.79,3.46,4.19,"DE",20129,"2011","St Pauli",0,"(1.5,2]"
"25665",2012-03-05,"D2","Draw",2.95,3.26,2.28,"DE",201210,"2011","St Pauli",0,"(2.5,3]"
"25666",2012-03-12,"D2","Win",1.39,4.26,7.61,"DE",201211,"2011","St Pauli",1,"(1,1.5]"
"25667",2012-03-18,"D2","Lost",2.07,3.28,3.37,"DE",201212,"2011","St Pauli",0,"(2,2.5]"
"25668",2012-03-25,"D2","Draw",1.54,3.77,5.82,"DE",201213,"2011","St Pauli",0,"(1.5,2]"
"25669",2012-04-02,"D2","Draw",3.96,3.34,1.88,"DE",201214,"2011","St Pauli",0,"(3.5,4]"
"25670",2012-04-07,"D2","Draw",2.26,3.25,3.01,"DE",201214,"2011","St Pauli",0,"(2,2.5]"
"25671",2012-04-10,"D2","Win",1.57,3.93,5.44,"DE",201215,"2011","St Pauli",1,"(1.5,2]"
"25672",2012-04-13,"D2","Lost",4.9,3.67,1.67,"DE",201215,"2011","St Pauli",0,"(4,5]"
"25673",2012-04-22,"D2","Win",1.53,3.99,5.6,"DE",201217,"2011","St Pauli",1,"(1.5,2]"
"25674",2012-04-29,"D2","Lost",2,3.43,3.39,"DE",201218,"2011","St Pauli",0,"(1.5,2]"
"25675",2012-05-06,"D2","Win",1.9,3.56,3.57,"DE",201219,"2011","St Pauli",1,"(1.5,2]"
"25676",2012-08-03,"D2","Draw",2.1,3.33,3.3,"DE",201231,"2012","St Pauli",0,"(2,2.5]"
"25677",2012-08-11,"D2","Draw",1.66,3.62,4.86,"DE",201232,"2012","St Pauli",0,"(1.5,2]"
"25678",2012-08-25,"D2","Lost",2.51,3.2,2.69,"DE",201234,"2012","St Pauli",0,"(2.5,3]"
"25679",2012-09-01,"D2","Win",1.54,3.83,5.82,"DE",201235,"2012","St Pauli",1,"(1.5,2]"
"25680",2012-09-17,"D2","Draw",2.84,3.23,2.39,"DE",201238,"2012","St Pauli",0,"(2.5,3]"
"25681",2012-09-21,"D2","Lost",2.46,3.28,2.74,"DE",201238,"2012","St Pauli",0,"(2,2.5]"
"25682",2012-09-25,"D2","Lost",1.64,3.66,5.21,"DE",201239,"2012","St Pauli",0,"(1.5,2]"
"25683",2012-09-28,"D2","Lost",2.32,3.24,2.96,"DE",201239,"2012","St Pauli",0,"(2,2.5]"
"25684",2012-10-05,"D2","Draw",1.98,3.43,3.64,"DE",201240,"2012","St Pauli",0,"(1.5,2]"
"25685",2012-10-21,"D2","Draw",3.01,3.26,2.27,"DE",201243,"2012","St Pauli",0,"(3,3.5]"
"25686",2012-10-28,"D2","Win",1.65,3.67,5.04,"DE",201244,"2012","St Pauli",1,"(1.5,2]"
"25687",2012-11-03,"D2","Win",3.13,3.31,2.2,"DE",201244,"2012","St Pauli",1,"(3,3.5]"
