"","Date","Div","Res","Odds","OddsDraw","OddsOpp","Season","Team","Res_1_0","Odds_Intervall","Country"
"19611",2014-03-01,"D1","Win",4.73,3.68,1.74,"2013","Mainz",1,"(4,5]","DE"
"19612",2014-03-09,"D1","Draw",2.17,3.3,3.38,"2013","Mainz",0,"(2,2.5]","DE"
"19613",2014-03-15,"D1","Win",3.18,3.45,2.19,"2013","Mainz",1,"(3,3.5]","DE"
"19614",2014-03-22,"D1","Lost",11.08,5.93,1.25,"2013","Mainz",0,"(10,100]","DE"
"19615",2014-03-25,"D1","Lost",2.14,3.39,3.44,"2013","Mainz",0,"(2,2.5]","DE"
"19616",2014-03-29,"D1","Win",2.37,3.29,3.01,"2013","Mainz",1,"(2,2.5]","DE"
"19617",2014-04-05,"D1","Lost",2.9,3.31,2.43,"2013","Mainz",0,"(2.5,3]","DE"
"19618",2014-04-12,"D1","Win",1.78,3.64,4.54,"2013","Mainz",1,"(1.5,2]","DE"
"19619",2014-04-19,"D1","Lost",7.93,5.03,1.36,"2013","Mainz",0,"(5,10]","DE"
"19620",2014-04-26,"D1","Win",1.63,3.83,5.41,"2013","Mainz",1,"(1.5,2]","DE"
"19621",2014-05-03,"D1","Lost",4.03,3.65,1.86,"2013","Mainz",0,"(4,5]","DE"
"19622",2014-05-10,"D1","Win",1.8,3.96,3.95,"2013","Mainz",1,"(1.5,2]","DE"
"19623",2014-08-24,"D1","Draw",2.37,3.35,2.97,"2014","Mainz",0,"(2,2.5]","DE"
"19624",2014-08-31,"D1","Draw",2.14,3.44,3.31,"2014","Mainz",0,"(2,2.5]","DE"
"19625",2014-09-13,"D1","Win",3.24,3.32,2.25,"2014","Mainz",1,"(3,3.5]","DE"
"19626",2014-09-20,"D1","Win",5.42,4.08,1.6,"2014","Mainz",1,"(5,10]","DE"
"19627",2014-09-23,"D1","Draw",2.96,3.35,2.4,"2014","Mainz",0,"(2.5,3]","DE"
"19628",2014-09-26,"D1","Draw",2.38,3.45,2.92,"2014","Mainz",0,"(2,2.5]","DE"
"19629",2014-10-05,"D1","Draw",4.16,3.59,1.86,"2014","Mainz",0,"(4,5]","DE"
"19630",2014-10-18,"D1","Win",2.35,3.29,3.08,"2014","Mainz",1,"(2,2.5]","DE"
"19631",2014-10-26,"D1","Lost",5.17,3.86,1.66,"2014","Mainz",0,"(5,10]","DE"
"19632",2014-11-01,"D1","Lost",1.79,3.75,4.41,"2014","Mainz",0,"(1.5,2]","DE"
"19633",2014-11-08,"D1","Draw",6.39,4.39,1.5,"2014","Mainz",0,"(5,10]","DE"
"19634",2014-11-22,"D1","Draw",2.12,3.36,3.49,"2014","Mainz",0,"(2,2.5]","DE"
"19635",2014-11-29,"D1","Lost",3.93,3.56,1.93,"2014","Mainz",0,"(3.5,4]","DE"
"19636",2014-12-07,"D1","Lost",3.53,3.43,2.09,"2014","Mainz",0,"(3.5,4]","DE"
"19637",2014-12-13,"D1","Draw",2.31,3.42,3.03,"2014","Mainz",0,"(2,2.5]","DE"
"19638",2014-12-16,"D1","Draw",3.16,3.3,2.32,"2014","Mainz",0,"(3,3.5]","DE"
"19639",2014-12-19,"D1","Lost",14.83,6.78,1.2,"2014","Mainz",0,"(10,100]","DE"
"19640",2015-01-31,"D1","Win",2.02,3.46,3.7,"2014","Mainz",1,"(2,2.5]","DE"
"19641",2015-02-03,"D1","Draw",3.14,3.43,2.27,"2014","Mainz",0,"(3,3.5]","DE"
"19642",2015-02-07,"D1","Lost",1.89,3.49,4.18,"2014","Mainz",0,"(1.5,2]","DE"
"19643",2015-02-13,"D1","Lost",9.39,5.39,1.32,"2014","Mainz",0,"(5,10]","DE"
"19644",2015-02-21,"D1","Win",2.35,3.46,2.94,"2014","Mainz",1,"(2,2.5]","DE"
"19645",2015-02-28,"D1","Lost",3.72,3.61,1.97,"2014","Mainz",0,"(3.5,4]","DE"
"19646",2015-03-07,"D1","Draw",2.63,3.27,2.72,"2014","Mainz",0,"(2.5,3]","DE"
"19647",2015-03-14,"D1","Win",3.92,3.47,1.95,"2014","Mainz",1,"(3.5,4]","DE"
"19648",2015-03-22,"D1","Draw",3.22,3.52,2.17,"2014","Mainz",0,"(3,3.5]","DE"
"19649",2015-04-04,"D1","Draw",2.88,3.42,2.41,"2014","Mainz",0,"(2.5,3]","DE"
"19650",2015-04-11,"D1","Lost",3.34,3.42,2.16,"2014","Mainz",0,"(3,3.5]","DE"
"19651",2015-04-18,"D1","Win",2.55,3.26,2.81,"2014","Mainz",1,"(2.5,3]","DE"
"19652",2015-04-24,"D1","Win",2.43,3.39,2.9,"2014","Mainz",1,"(2,2.5]","DE"
"19653",2015-05-03,"D1","Lost",1.75,3.77,4.6,"2014","Mainz",0,"(1.5,2]","DE"
"19654",2015-05-09,"D1","Lost",3.59,3.61,2,"2014","Mainz",0,"(3.5,4]","DE"
"19655",2015-05-16,"D1","Win",2.11,3.43,3.47,"2014","Mainz",1,"(2,2.5]","DE"
"19656",2015-05-23,"D1","Lost",11.48,6.69,1.22,"2014","Mainz",0,"(10,100]","DE"
"19657",2015-08-15,"D1","Lost",2,3.41,3.8,"2015","Mainz",0,"(1.5,2]","DE"
"19658",2015-08-23,"D1","Win",4.98,3.84,1.68,"2015","Mainz",1,"(4,5]","DE"
"19659",2015-08-29,"D1","Win",1.97,3.47,3.8,"2015","Mainz",1,"(1.5,2]","DE"
"19660",2015-09-13,"D1","Lost",4.2,3.65,1.84,"2015","Mainz",0,"(4,5]","DE"
"19661",2015-09-18,"D1","Win",2.18,3.52,3.26,"2015","Mainz",1,"(2,2.5]","DE"
"19662",2015-09-23,"D1","Lost",5.89,4.15,1.56,"2015","Mainz",0,"(5,10]","DE"
"19663",2015-09-26,"D1","Lost",12.03,5.82,1.25,"2015","Mainz",0,"(10,100]","DE"
"19664",2015-10-02,"D1","Win",2.4,3.24,3.05,"2015","Mainz",1,"(2,2.5]","DE"
"19665",2015-10-16,"D1","Lost",6.12,4.56,1.5,"2015","Mainz",0,"(5,10]","DE"
"19666",2015-10-24,"D1","Lost",2.03,3.57,3.53,"2015","Mainz",0,"(2,2.5]","DE"
"19667",2015-10-31,"D1","Draw",3.04,3.39,2.31,"2015","Mainz",0,"(3,3.5]","DE"
"19668",2015-11-07,"D1","Win",3.25,3.51,2.15,"2015","Mainz",1,"(3,3.5]","DE"
"19669",2015-11-21,"D1","Draw",3.36,3.42,2.15,"2015","Mainz",0,"(3,3.5]","DE"
"19670",2015-11-28,"D1","Win",2.21,3.46,3.17,"2015","Mainz",1,"(2,2.5]","DE"
"19671",2015-12-05,"D1","Win",3.09,3.35,2.31,"2015","Mainz",1,"(3,3.5]","DE"
"19672",2015-12-11,"D1","Draw",2.06,3.58,3.45,"2015","Mainz",0,"(2,2.5]","DE"
"19673",2015-12-20,"D1","Lost",3.47,3.34,2.13,"2015","Mainz",0,"(3,3.5]","DE"
"19674",2016-01-23,"D1","Lost",3.08,3.14,2.43,"2015","Mainz",0,"(3,3.5]","DE"
"19675",2016-01-29,"D1","Win",2.55,3.43,2.71,"2015","Mainz",1,"(2.5,3]","DE"
"19676",2016-02-06,"D1","Win",2.61,3.31,2.71,"2015","Mainz",1,"(2.5,3]","DE"
"19677",2016-02-12,"D1","Win",2.92,3.36,2.43,"2015","Mainz",1,"(2.5,3]","DE"
"19678",2016-02-20,"D1","Lost",2.91,3.35,2.43,"2015","Mainz",0,"(2.5,3]","DE"
"19679",2016-02-28,"D1","Win",3.73,3.44,2.01,"2015","Mainz",1,"(3.5,4]","DE"
"19680",2016-03-02,"D1","Win",20.75,8.75,1.12,"2015","Mainz",1,"(10,100]","DE"
"19681",2016-03-06,"D1","Draw",1.77,3.56,4.84,"2015","Mainz",0,"(1.5,2]","DE"
"19682",2016-03-13,"D1","Lost",9.57,5.26,1.32,"2015","Mainz",0,"(5,10]","DE"
"19683",2016-03-19,"D1","Draw",2.96,3.42,2.35,"2015","Mainz",0,"(2.5,3]","DE"
"19684",2016-04-02,"D1","Win",2.08,3.37,3.6,"2015","Mainz",1,"(2,2.5]","DE"
"19685",2016-04-09,"D1","Draw",3.31,3.48,2.14,"2015","Mainz",0,"(3,3.5]","DE"
"19686",2016-04-17,"D1","Lost",2.09,3.35,3.58,"2015","Mainz",0,"(2,2.5]","DE"
"19687",2016-04-24,"D1","Lost",2.49,3.32,2.82,"2015","Mainz",0,"(2,2.5]","DE"
"19688",2016-04-30,"D1","Draw",1.76,3.79,4.53,"2015","Mainz",0,"(1.5,2]","DE"
"19689",2016-05-07,"D1","Win",3.19,3.8,2.09,"2015","Mainz",1,"(3,3.5]","DE"
"19690",2016-05-14,"D1","Draw",2.06,3.51,3.53,"2015","Mainz",0,"(2,2.5]","DE"
"19691",2016-08-27,"D1","Lost",8.53,5.04,1.35,"2016","Mainz",0,"(5,10]","DE"
"19692",2016-09-11,"D1","Draw",2.01,3.58,3.65,"2016","Mainz",0,"(2,2.5]","DE"
"19693",2016-09-18,"D1","Win",3.05,3.35,2.35,"2016","Mainz",1,"(3,3.5]","DE"
"19694",2016-09-21,"D1","Win",2.35,3.51,2.94,"2016","Mainz",1,"(2,2.5]","DE"
"19695",2016-09-24,"D1","Lost",2.92,3.43,2.41,"2016","Mainz",0,"(2.5,3]","DE"
"19696",2016-10-02,"D1","Draw",4.26,3.8,1.82,"2016","Mainz",0,"(4,5]","DE"
"19697",2016-10-16,"D1","Win",1.51,4.21,6.71,"2016","Mainz",1,"(1.5,2]","DE"
"19698",2016-10-23,"D1","Lost",3.76,3.6,1.97,"2016","Mainz",0,"(3.5,4]","DE"
"19699",2016-10-29,"D1","Win",2.1,3.36,3.64,"2016","Mainz",1,"(2,2.5]","DE"
"19700",2016-11-06,"D1","Lost",5.98,4.02,1.58,"2016","Mainz",0,"(5,10]","DE"
"19701",2016-11-19,"D1","Win",2.15,3.4,3.46,"2016","Mainz",1,"(2,2.5]","DE"
"19702",2016-11-27,"D1","Lost",3.91,3.39,2,"2016","Mainz",0,"(3.5,4]","DE"
"19703",2016-12-02,"D1","Lost",10.65,5.89,1.28,"2016","Mainz",0,"(10,100]","DE"
"19704",2016-12-11,"D1","Lost",4.86,3.85,1.71,"2016","Mainz",0,"(4,5]","DE"
"19705",2016-12-17,"D1","Win",1.93,3.61,3.95,"2016","Mainz",1,"(1.5,2]","DE"
"19706",2016-12-20,"D1","Lost",3.78,3.3,2.08,"2016","Mainz",0,"(3.5,4]","DE"
"19707",2017-01-22,"D1","Draw",2.51,3.27,2.92,"2016","Mainz",0,"(2.5,3]","DE"
"19708",2017-01-29,"D1","Draw",5.26,4.11,1.63,"2016","Mainz",0,"(5,10]","DE"
"19709",2017-02-04,"D1","Lost",4.18,3.74,1.86,"2016","Mainz",0,"(4,5]","DE"
"19710",2017-02-10,"D1","Win",2.09,3.24,3.92,"2016","Mainz",1,"(2,2.5]","DE"
"19711",2017-02-18,"D1","Lost",1.97,3.55,3.83,"2016","Mainz",0,"(1.5,2]","DE"
"19712",2017-02-25,"D1","Win",4.83,3.84,1.72,"2016","Mainz",1,"(4,5]","DE"
"19713",2017-03-04,"D1","Draw",2.27,3.35,3.25,"2016","Mainz",0,"(2,2.5]","DE"
"19714",2017-03-11,"D1","Lost",2.21,3.31,3.42,"2016","Mainz",0,"(2,2.5]","DE"
"19715",2017-03-19,"D1","Lost",2.68,3.3,2.69,"2016","Mainz",0,"(2.5,3]","DE"
"19716",2017-04-02,"D1","Lost",3.54,3.26,2.17,"2016","Mainz",0,"(3.5,4]","DE"
"19717",2017-04-05,"D1","Lost",3.36,3.37,2.19,"2016","Mainz",0,"(3,3.5]","DE"
"19718",2017-04-08,"D1","Lost",3.02,3.3,2.41,"2016","Mainz",0,"(3,3.5]","DE"
"19719",2017-04-15,"D1","Win",2.25,3.21,3.39,"2016","Mainz",1,"(2,2.5]","DE"
"19720",2017-04-22,"D1","Draw",16.02,7.11,1.18,"2016","Mainz",0,"(10,100]","DE"
"19721",2017-04-29,"D1","Lost",2.17,3.47,3.29,"2016","Mainz",0,"(2,2.5]","DE"
"19722",2017-05-07,"D1","Draw",3.02,3.39,2.36,"2016","Mainz",0,"(3,3.5]","DE"
"19723",2017-05-13,"D1","Win",1.72,3.8,4.88,"2016","Mainz",1,"(1.5,2]","DE"
"19724",2017-05-20,"D1","Lost",5.33,4.11,1.62,"2016","Mainz",0,"(5,10]","DE"
"19725",2017-08-19,"D1","Lost",1.99,3.4,3.92,"2017","Mainz",0,"(1.5,2]","DE"
"19726",2017-08-26,"D1","Lost",3.1,3.38,2.29,"2017","Mainz",0,"(3,3.5]","DE"
"19727",2017-09-09,"D1","Win",2.91,3.44,2.4,"2017","Mainz",1,"(2.5,3]","DE"
"19728",2017-09-16,"D1","Lost",17.51,8.49,1.15,"2017","Mainz",0,"(10,100]","DE"
"19729",2017-09-20,"D1","Lost",2.67,3.46,2.57,"2017","Mainz",0,"(2.5,3]","DE"
"19730",2017-09-23,"D1","Win",2.19,3.26,3.46,"2017","Mainz",1,"(2,2.5]","DE"
"19731",2017-09-30,"D1","Draw",3.61,3.36,2.07,"2017","Mainz",0,"(3.5,4]","DE"
"19732",2017-10-14,"D1","Win",1.73,3.69,4.99,"2017","Mainz",1,"(1.5,2]","DE"
"19733",2017-10-20,"D1","Lost",4.64,3.62,1.79,"2017","Mainz",0,"(4,5]","DE"
"19734",2017-10-27,"D1","Draw",2.83,3.32,2.53,"2017","Mainz",0,"(2.5,3]","DE"
"19735",2017-11-04,"D1","Draw",5.24,3.99,1.64,"2017","Mainz",0,"(5,10]","DE"
"19736",2017-11-18,"D1","Win",2.01,3.46,3.76,"2017","Mainz",1,"(2,2.5]","DE"
"19737",2017-11-25,"D1","Lost",2.63,3.26,2.75,"2017","Mainz",0,"(2.5,3]","DE"
"19738",2017-12-02,"D1","Lost",2.56,3.26,2.81,"2017","Mainz",0,"(2.5,3]","DE"
"19739",2017-12-09,"D1","Draw",7.96,4.78,1.4,"2017","Mainz",0,"(5,10]","DE"
"19740",2017-12-12,"D1","Lost",4.97,4.07,1.67,"2017","Mainz",0,"(4,5]","DE"
"19741",2017-12-16,"D1","Draw",3.99,3.51,1.94,"2017","Mainz",0,"(3.5,4]","DE"
"19742",2018-01-13,"D1","Lost",3.3,3.41,2.2,"2017","Mainz",0,"(3,3.5]","DE"
"19743",2018-01-20,"D1","Win",2.54,3.24,2.87,"2017","Mainz",1,"(2.5,3]","DE"
"19744",2018-01-28,"D1","Lost",7,4.79,1.43,"2017","Mainz",0,"(5,10]","DE"
"19745",2018-02-03,"D1","Lost",9.57,5.52,1.31,"2017","Mainz",0,"(5,10]","DE"
"19746",2018-02-10,"D1","Lost",5.07,4.04,1.65,"2017","Mainz",0,"(5,10]","DE"
"19747",2018-02-16,"D1","Win",3.9,3.4,2.02,"2017","Mainz",1,"(3.5,4]","DE"
"19748",2018-02-23,"D1","Draw",2.21,3.3,3.45,"2017","Mainz",0,"(2,2.5]","DE"
"19749",2018-03-03,"D1","Draw",3.39,3.21,2.28,"2017","Mainz",0,"(3,3.5]","DE"
"19750",2018-03-09,"D1","Lost",3.62,3.34,2.13,"2017","Mainz",0,"(3.5,4]","DE"
"19751",2018-03-17,"D1","Lost",5.65,3.81,1.65,"2017","Mainz",0,"(5,10]","DE"
"19752",2018-04-01,"D1","Draw",2.57,3.32,2.76,"2017","Mainz",0,"(2.5,3]","DE"
"19753",2018-04-07,"D1","Draw",3.49,3.48,2.1,"2017","Mainz",0,"(3,3.5]","DE"
"19754",2018-04-16,"D1","Win",2.29,3.19,3.29,"2017","Mainz",1,"(2,2.5]","DE"
"19755",2018-04-22,"D1","Lost",3.35,3.24,2.24,"2017","Mainz",0,"(3,3.5]","DE"
"19756",2018-04-29,"D1","Win",3.46,3.51,2.1,"2017","Mainz",1,"(3,3.5]","DE"
"19757",2018-05-05,"D1","Win",9.17,5.5,1.32,"2017","Mainz",1,"(5,10]","DE"
"19758",2018-05-12,"D1","Lost",2.32,3.67,2.89,"2017","Mainz",0,"(2,2.5]","DE"
"19759",2018-08-26,"D1","Win",2.76,3.18,2.67,"2018","Mainz",1,"(2.5,3]","DE"
"19760",2018-09-01,"D1","Draw",3.23,3.2,2.35,"2018","Mainz",0,"(3,3.5]","DE"
"19761",2018-09-15,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19762",2018-09-23,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19763",2018-09-26,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19764",2018-09-29,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19765",2018-10-06,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19766",2018-10-21,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19767",2018-10-27,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19768",2018-11-04,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19769",2018-11-10,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19770",2018-11-24,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19771",2018-11-30,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19772",2018-12-09,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19773",2018-12-14,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19774",2018-12-18,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19775",2018-12-21,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19776",2019-01-18,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19777",2019-01-25,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19778",2019-02-01,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19779",2019-02-08,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19780",2019-02-15,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19781",2019-02-22,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19782",2019-03-01,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19783",2019-03-08,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19784",2019-03-15,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19785",2019-03-29,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19786",2019-04-05,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19787",2019-04-12,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19788",2019-04-19,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19789",2019-04-26,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19790",2019-05-03,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19791",2019-05-10,NA,NA,NA,NA,NA,"2018","Mainz",NA,NA,NA
"19792",2019-05-17,"D1",NA,NA,NA,NA,"2018","Mainz",NA,NA,"DE"
"19793",2012-04-02,"Allsvenskan","Draw",1.39,4.33,8.15,"2012","Malmo FF",0,"(1,1.5]","SE"
"19794",2012-04-07,"Allsvenskan","Lost",2.69,3.16,2.58,"2012","Malmo FF",0,"(2.5,3]","SE"
"19795",2012-04-13,"Allsvenskan","Win",1.64,3.68,5.24,"2012","Malmo FF",1,"(1.5,2]","SE"
"19796",2012-04-16,"Allsvenskan","Win",2.75,3.18,2.52,"2012","Malmo FF",1,"(2.5,3]","SE"
"19797",2012-04-23,"Allsvenskan","Win",1.23,5.7,12.24,"2012","Malmo FF",1,"(1,1.5]","SE"
"19798",2012-04-29,"Allsvenskan","Lost",2.01,3.32,3.61,"2012","Malmo FF",0,"(2,2.5]","SE"
"19799",2012-05-03,"Allsvenskan","Draw",2.24,3.26,3.08,"2012","Malmo FF",0,"(2,2.5]","SE"
"19800",2012-05-06,"Allsvenskan","Win",1.33,4.77,8.39,"2012","Malmo FF",1,"(1,1.5]","SE"
"19801",2012-05-10,"Allsvenskan","Win",1.81,3.44,4.29,"2012","Malmo FF",1,"(1.5,2]","SE"
"19802",2012-05-14,"Allsvenskan","Draw",2.82,3.23,2.45,"2012","Malmo FF",0,"(2.5,3]","SE"
"19803",2012-05-17,"Allsvenskan","Win",1.88,3.45,3.94,"2012","Malmo FF",1,"(1.5,2]","SE"
"19804",2012-05-24,"Allsvenskan","Draw",1.9,3.42,3.93,"2012","Malmo FF",0,"(1.5,2]","SE"
"19805",2012-07-02,"Allsvenskan","Win",1.77,3.5,4.53,"2012","Malmo FF",1,"(1.5,2]","SE"
"19806",2012-07-09,"Allsvenskan","Lost",1.63,3.76,5.2,"2012","Malmo FF",0,"(1.5,2]","SE"
"19807",2012-07-16,"Allsvenskan","Win",1.43,4.19,7.45,"2012","Malmo FF",1,"(1,1.5]","SE"
"19808",2012-07-23,"Allsvenskan","Win",1.78,3.58,4.34,"2012","Malmo FF",1,"(1.5,2]","SE"
"19809",2012-07-28,"Allsvenskan","Win",1.74,3.6,4.54,"2012","Malmo FF",1,"(1.5,2]","SE"
"19810",2012-08-05,"Allsvenskan","Draw",1.64,3.72,5.11,"2012","Malmo FF",0,"(1.5,2]","SE"
"19811",2012-08-12,"Allsvenskan","Lost",2.97,3.28,2.31,"2012","Malmo FF",0,"(2.5,3]","SE"
"19812",2012-08-27,"Allsvenskan","Win",1.35,4.73,8.56,"2012","Malmo FF",1,"(1,1.5]","SE"
"19813",2012-09-01,"Allsvenskan","Draw",1.42,4.26,7.43,"2012","Malmo FF",0,"(1,1.5]","SE"
"19814",2012-09-17,"Allsvenskan","Win",2.12,3.39,3.27,"2012","Malmo FF",1,"(2,2.5]","SE"
"19815",2012-09-24,"Allsvenskan","Draw",2.77,3.33,2.43,"2012","Malmo FF",0,"(2.5,3]","SE"
"19816",2012-09-27,"Allsvenskan","Lost",1.67,3.75,4.83,"2012","Malmo FF",0,"(1.5,2]","SE"
"19817",2012-10-01,"Allsvenskan","Win",1.91,3.4,3.95,"2012","Malmo FF",1,"(1.5,2]","SE"
"19818",2012-10-05,"Allsvenskan","Win",1.43,4.52,6.72,"2012","Malmo FF",1,"(1,1.5]","SE"
"19819",2012-10-21,"Allsvenskan","Win",1.93,3.43,3.77,"2012","Malmo FF",1,"(1.5,2]","SE"
"19820",2012-10-26,"Allsvenskan","Win",1.36,4.67,8.16,"2012","Malmo FF",1,"(1,1.5]","SE"
"19821",2012-11-01,"Allsvenskan","Draw",1.16,7.25,13.7,"2012","Malmo FF",0,"(1,1.5]","SE"
"19822",2012-11-04,"Allsvenskan","Lost",2.9,3.3,2.34,"2012","Malmo FF",0,"(2.5,3]","SE"
"19823",2013-04-01,"Allsvenskan","Draw",1.42,4.29,7.53,"2013","Malmo FF",0,"(1,1.5]","SE"
"19824",2013-04-05,"Allsvenskan","Win",2.24,3.23,3.2,"2013","Malmo FF",1,"(2,2.5]","SE"
"19825",2013-04-14,"Allsvenskan","Win",1.58,3.8,5.72,"2013","Malmo FF",1,"(1.5,2]","SE"
"19826",2013-04-17,"Allsvenskan","Win",3.04,3.23,2.31,"2013","Malmo FF",1,"(3,3.5]","SE"
"19827",2013-04-22,"Allsvenskan","Win",1.63,3.7,5.44,"2013","Malmo FF",1,"(1.5,2]","SE"
"19828",2013-04-25,"Allsvenskan","Draw",3.09,3.15,2.33,"2013","Malmo FF",0,"(3,3.5]","SE"
"19829",2013-05-03,"Allsvenskan","Draw",1.44,4.34,6.99,"2013","Malmo FF",0,"(1,1.5]","SE"
"19830",2013-05-12,"Allsvenskan","Lost",1.73,3.53,4.79,"2013","Malmo FF",0,"(1.5,2]","SE"
"19831",2013-05-17,"Allsvenskan","Draw",1.9,3.4,4.02,"2013","Malmo FF",0,"(1.5,2]","SE"
"19832",2013-05-29,"Allsvenskan","Draw",2.23,3.28,3.17,"2013","Malmo FF",0,"(2,2.5]","SE"
"19833",2013-06-01,"Allsvenskan","Win",1.62,3.77,5.37,"2013","Malmo FF",1,"(1.5,2]","SE"
"19834",2013-06-20,"Allsvenskan","Win",1.72,3.59,4.82,"2013","Malmo FF",1,"(1.5,2]","SE"
"19835",2013-06-24,"Allsvenskan","Win",2.01,3.38,3.64,"2013","Malmo FF",1,"(2,2.5]","SE"
"19836",2013-06-27,"Allsvenskan","Lost",1.69,3.7,4.79,"2013","Malmo FF",0,"(1.5,2]","SE"
"19837",2013-07-07,"Allsvenskan","Win",1.36,4.59,8.96,"2013","Malmo FF",1,"(1,1.5]","SE"
"19838",2013-07-14,"Allsvenskan","Win",1.5,3.98,6.74,"2013","Malmo FF",1,"(1,1.5]","SE"
"19839",2013-07-28,"Allsvenskan","Lost",1.75,3.6,4.59,"2013","Malmo FF",0,"(1.5,2]","SE"
"19840",2013-08-04,"Allsvenskan","Win",1.57,3.88,5.72,"2013","Malmo FF",1,"(1.5,2]","SE"
"19841",2013-08-11,"Allsvenskan","Win",1.89,3.4,3.98,"2013","Malmo FF",1,"(1.5,2]","SE"
"19842",2013-08-18,"Allsvenskan","Win",1.93,3.41,3.87,"2013","Malmo FF",1,"(1.5,2]","SE"
"19843",2013-08-25,"Allsvenskan","Win",1.64,3.68,5.29,"2013","Malmo FF",1,"(1.5,2]","SE"
"19844",2013-09-01,"Allsvenskan","Draw",1.85,3.48,4.2,"2013","Malmo FF",0,"(1.5,2]","SE"
"19845",2013-09-16,"Allsvenskan","Lost",1.47,4.26,6.55,"2013","Malmo FF",0,"(1,1.5]","SE"
"19846",2013-09-22,"Allsvenskan","Win",1.98,3.45,3.64,"2013","Malmo FF",1,"(1.5,2]","SE"
"19847",2013-09-25,"Allsvenskan","Win",2.67,3.29,2.56,"2013","Malmo FF",1,"(2.5,3]","SE"
"19848",2013-09-30,"Allsvenskan","Win",1.24,5.78,11.52,"2013","Malmo FF",1,"(1,1.5]","SE"
"19849",2013-10-06,"Allsvenskan","Lost",2.03,3.47,3.46,"2013","Malmo FF",0,"(2,2.5]","SE"
"19850",2013-10-20,"Allsvenskan","Win",1.26,5.67,10.81,"2013","Malmo FF",1,"(1,1.5]","SE"
"19851",2013-10-28,"Allsvenskan","Win",2.15,3.33,3.29,"2013","Malmo FF",1,"(2,2.5]","SE"
"19852",2013-11-03,"Allsvenskan","Win",1.19,6.81,13.32,"2013","Malmo FF",1,"(1,1.5]","SE"
"19853",2014-03-30,"Allsvenskan","Win",1.26,5.41,11.61,"2014","Malmo FF",1,"(1,1.5]","SE"
"19854",2014-04-07,"Allsvenskan","Win",2.66,3.1,2.71,"2014","Malmo FF",1,"(2.5,3]","SE"
"19855",2014-04-12,"Allsvenskan","Win",1.27,5.27,11.22,"2014","Malmo FF",1,"(1,1.5]","SE"
"19856",2014-04-16,"Allsvenskan","Win",1.72,3.55,4.8,"2014","Malmo FF",1,"(1.5,2]","SE"
"19857",2014-04-21,"Allsvenskan","Draw",1.5,3.98,6.65,"2014","Malmo FF",0,"(1,1.5]","SE"
"19858",2014-04-28,"Allsvenskan","Win",1.9,3.41,4.02,"2014","Malmo FF",1,"(1.5,2]","SE"
"19859",2014-05-04,"Allsvenskan","Lost",1.74,3.59,4.64,"2014","Malmo FF",0,"(1.5,2]","SE"
"19860",2014-05-08,"Allsvenskan","Win",2.06,3.37,3.48,"2014","Malmo FF",1,"(2,2.5]","SE"
"19861",2014-05-12,"Allsvenskan","Win",1.26,5.65,10.61,"2014","Malmo FF",1,"(1,1.5]","SE"
"19862",2014-05-22,"Allsvenskan","Win",1.63,3.82,5.27,"2014","Malmo FF",1,"(1.5,2]","SE"
